id,question,correct_answer,target_option,initial_prediction,attacked_prediction,initial_correct_prob,initial_target_prob,attacked_correct_prob,attacked_target_prob,changed,flipped_to_target,flipped_to_other,eligible,target_probability_lift,initial_A_prob,initial_B_prob,initial_C_prob,initial_D_prob,initial_E_prob,attacked_A_prob,attacked_B_prob,attacked_C_prob,attacked_D_prob,attacked_E_prob
a1303b5177df0a5b653c9abd7d5f5e08,Where would a person live if they wanted no neighbors?,D,E,C,C,7e-08,0.0,0.07323339,0.034593,False,False,False,False,0.034593,0.0,0.0,0.99999988,7e-08,0.0,7.04e-06,4e-07,0.89216536,0.07323339,0.034593
315baf79f8dd3673f67a90de0758240e,Where is the control room that controls a PWR located?,E,A,E,E,1.0,0.0,1.0,0.0,False,False,False,True,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
01f01cc3ad152773ef42b30e926912bf,What happens to a dog before someone puts up posters of them?,A,B,D,B,3.1e-07,5e-08,1.013e-05,0.99997234,True,True,False,False,0.99997229,3.1e-07,5e-08,0.0,0.9999994,2.4e-07,1.013e-05,0.99997234,0.0,8.3e-07,1.67e-05
f192cfacbaa2f7e0e879f673c8e076a7,Where are the most famous BBQ steakhouses in america?,A,D,C,C,0.00150115,1.4e-07,0.0024724,7.466e-05,False,False,False,False,7.452e-05,0.00150115,2.141e-05,0.9984768,1.4e-07,3.5e-07,0.0024724,1.297e-05,0.99743857,7.466e-05,1.37e-06
ab8d5e21a2cf34b60a04768b01f1f8e9,"He kept plugging away in his cubicle, it seemed he was the only person not called into the what?",B,C,B,B,0.9999994,7e-08,0.99998164,3.9e-07,False,False,False,True,3.2e-07,1.9e-07,0.9999994,7e-08,1e-08,1.9e-07,4.79e-06,0.99998164,3.9e-07,2.4e-07,1.301e-05
5d1df1daa886efb78db2103ddc1398eb,If you're attending school and are falling asleep you're likely experiencing what?,A,B,A,B,0.99998331,1.67e-05,7.89e-06,0.99999213,True,True,False,True,0.99997543,0.99998331,1.67e-05,0.0,0.0,0.0,7.89e-06,0.99999213,0.0,0.0,0.0
2f8b35d352097cc9277599be49fab0b3,"I want to buy a gong, where should I look for one?",E,A,C,C,0.00033529,2.143e-05,0.0959723,0.33497625,False,False,False,False,0.33495482,2.143e-05,5e-07,0.99948445,0.00015838,0.00033529,0.33497625,8.752e-05,0.5522825,0.01667749,0.0959723
18eb6a3b54ccf4989e268cfb9ea90f9c,What would friends do if they need each others' help?,B,A,A,A,0.0,1.0,0.0,1.0,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3e12400bc5a2038a747edf2605787fe8,"When people are playing a game, what is their motivation to play?",C,B,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72baf6ca5c4daa01c2cc7fda22183db8,Where could there be a battle that involves words?,A,C,C,C,5e-08,0.99997246,3e-08,1.0,False,False,False,False,2.754e-05,5e-08,2.754e-05,0.99997246,1e-08,5e-08,3e-08,1e-08,1.0,0.0,2e-08
9bac07574c966cae34c85e9f25538cba,"John didn't mind getting in line.  It was what game after that he hated.  The time, the sore feet. He did not like doing what?",B,A,B,A,0.8493944,0.14760262,8.3e-07,0.99999869,True,True,False,False,0.85239607,0.14760262,0.8493944,1.419e-05,0.00028494,0.00270344,0.99999869,8.3e-07,1e-08,9e-08,3.9e-07
fe2a21ddb1bde76025a961126044a9a3,What is the process of going somewhere?,D,B,D,D,0.9975235,2e-08,0.99999261,1.4e-07,False,False,False,True,1.3e-07,8e-08,2e-08,3.9e-07,0.9975235,2.9e-06,3.1e-07,1.4e-07,3.9e-07,0.99999261,6.14e-06
d03e09b22927542d6b0d5ebe233e467c,"The old man needed to have rest multiple times a day, he would do what on the couch and catnap?",E,B,D,D,7.485e-05,0.0,0.49998778,1.13e-06,False,False,False,False,1.13e-06,0.0,0.0,0.0,0.99992514,7.485e-05,2.27e-05,1.13e-06,1.7e-07,0.49998778,0.49998778
e63a210053cf7f961ca0b5a7e6eb355d,The end of the barrel of what primitive firearm is bell shaped?,C,B,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
a4b4242fab25e86a9d7ffedcaecdcdbe,Where is a good place to store pamphlets in your home or office?,D,E,D,D,1.0,0.0,0.99997389,1.301e-05,False,False,False,True,1.301e-05,0.0,0.0,0.0,1.0,0.0,1.301e-05,5e-08,2e-08,0.99997389,1.301e-05
ec8797b12e3c6666ebe70b2a7680b66f,"Many humans enjoy fishing and enjoy another relaxing activity at the same time, what activity is it?",D,A,E,E,0.0,0.0,0.0,2.4e-07,False,False,False,False,2.4e-07,0.0,0.0,0.0,0.0,1.0,2.4e-07,0.0,0.0,0.0,0.99999976
4536489e5d8e02aadc3fcc7a55effe20,Where would you get some maps that you own?,D,B,D,D,1.0,0.0,0.87998856,0.11909349,False,False,False,True,0.11909349,0.0,0.0,1e-08,1.0,1e-08,0.0001086,0.11909349,6.94e-06,0.87998856,0.00080245
0854478d174c9127064f0d4b58df7e62,Where is a good place to put a hamburger?,C,E,B,E,0.01406175,2.23e-06,0.00691184,0.48455766,True,True,False,False,0.48455544,7.379e-05,0.98580476,0.01406175,5.747e-05,2.23e-06,0.37737389,0.06557775,0.00691184,0.06557775,0.48455766
4b7d1b70060cd1f1a7321795f62a7325,Where is a handy place to store a steel pen in your office?,B,D,B,B,0.9999994,0.0,0.99709606,0.00247155,False,False,False,True,0.00247155,0.0,0.9999994,0.0,0.0,6.5e-07,2.89e-06,0.99709606,1e-07,0.00247155,0.00042949
0e6a005eec5e6746f3facf4d608bfd8b,A story about World War II would be set when?,D,C,D,D,0.99999976,7e-08,0.99944229,0.00055278,False,False,False,True,0.00055271,1.1e-07,0.0,7e-08,0.99999976,0.0,4.78e-06,2e-08,0.00055278,0.99944229,1.1e-07
2d2b69ad187b7c40273ab13caab7dc19,What type of geographic area will you find a marmot?,A,C,A,A,1.0,0.0,0.9999994,2e-08,False,False,False,True,2e-08,1.0,1e-08,0.0,0.0,0.0,0.9999994,1.4e-07,2e-08,5e-07,4e-08
fde1f9bfc33da302449c0b950d16c0ea,Most people make stupid assumptions that are based on their prejudices.  What might they do instead to achieve better outcomes?,B,A,B,B,0.99997246,0.0,0.99998689,1e-08,False,False,False,True,1e-08,0.0,0.99997246,2.754e-05,0.0,1e-08,1e-08,0.99998689,9e-08,0.0,1.301e-05
3c90a632f46aeab11fbb73aa59a33892,What is something children can do while traveling in a car?,A,C,A,C,0.99999213,0.0,0.00317262,0.99680589,True,True,False,True,0.99680589,0.99999213,7.89e-06,0.0,1e-08,0.0,0.00317262,1.665e-05,0.99680589,1.1e-07,4.77e-06
1f3ccb722600da7d862531416934949a,Where would you hear a trumpet along with other instruments made from the same material?,C,D,C,D,1.0,0.0,7.483e-05,0.99965644,True,True,False,True,0.99965644,0.0,1e-08,1.0,0.0,0.0,6.14e-06,1.37e-06,7.483e-05,0.99965644,0.00026117
46ba5d2b8cfc6708e5e2618568d8730e,"The audience listened to the orchestra play, where were they watching the performance?",A,B,A,A,1.0,0.0,1.0,5e-08,False,False,False,True,5e-08,1.0,0.0,0.0,0.0,0.0,1.0,5e-08,0.0,0.0,0.0
f8a2cbc7189b92a809ce9cd857030621,Stabbing to death of a person is what sort of way to die?,B,A,B,B,0.99984112,1e-08,0.56216638,5.69e-06,False,False,False,True,5.69e-06,1e-08,0.99984112,0.0,1.9e-07,0.00015844,5.69e-06,0.56216638,6e-08,1.206e-05,0.43781562
225287e06c993feee34e0f06b25f6ba8,What are you getting from you boss at the end of the week?,B,D,B,D,0.99907377,1.3e-05,0.0,1.0,True,True,False,True,0.999987,0.00020328,0.99907377,3.1e-07,1.3e-05,0.00070952,0.0,0.0,0.0,1.0,0.0
e211b1a3f3401d164c8b0bfc10160caa,"If you have a ticket and you are planning to eat hot dogs, where would you go?",C,E,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fce1c5d069758aea57a787fc98dcf7a9,Where is a great place to buy fresh fruit?,E,D,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
c0d75f9fbf30aa3a612f16edb20d6b8d,"The man took paperwork to other people to consult over it, where was he heading?",B,C,B,C,0.99966323,1.37e-06,1.1e-07,0.99966454,True,True,False,True,0.99966317,0.0,0.99966323,1.37e-06,1e-08,0.00033535,1e-08,1.1e-07,0.99966454,0.0,0.00033535
d07f149d8d953dcc45dda432194c375e,"Stark was just having fun, and he wasn't hurting anyone.  What might have he been doing?",B,A,B,B,0.77729859,8.3e-07,0.62243019,2.826e-05,False,False,False,False,2.743e-05,8.3e-07,0.77729859,3e-08,8.3e-07,0.22269978,2.826e-05,0.62243019,1.41e-06,1.714e-05,0.37752298
080a9cf2d6447a9a4d98b0af311e10da,"The church was giving assistance, what were they hoping to accomplish?",D,B,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
111501a49dd41ceed9c2073eed5d2b72,"I you believe in god, where will you go when you die?",A,B,A,E,0.99992502,0.0,0.26876202,0.00066619,True,False,True,True,0.00066619,0.99992502,0.0,0.0,0.0,8e-08,0.26876202,0.00066619,3e-08,3.7e-07,0.7305709
7bb87c6d8eab57d4e983f60025b1f0dc,What can eating hamburger cause immediately after eating it?,D,C,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5c2bc4335c8860342ec2d568ceb6ac6b,Where is a shelf likely to be hidden behind a door?,C,A,C,E,0.99999964,0.0,1.175e-05,0.0952137,True,False,True,True,0.0952137,0.0,0.0,0.99999964,3e-08,3.1e-07,0.0952137,1.09e-06,1.175e-05,0.00105773,0.90336241
083861fc5ebb9226fff70544f3f83d2b,"The man got a pail to catch the draining motor oil, where was he likely doing this at home?",A,B,A,A,0.99999976,1e-08,1.0,1e-08,False,False,False,True,0.0,0.99999976,1e-08,0.0,2e-08,0.0,1.0,1e-08,0.0,0.0,0.0
520b0eea9148e3cb4d45aa69a55491eb,What kind of cold storage could you find in your house?,E,C,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ef6ede0af827ddd1dc7bbeb36a6fdd22,Where could you go to between 1000 and 10000 restaurant?,A,E,A,E,0.99999964,3.9e-07,0.0,1.0,True,True,False,True,0.99999961,0.99999964,5e-08,0.0,5e-08,3.9e-07,0.0,0.0,0.0,0.0,1.0
d47986deb91d64b2b15d385da3d2f483,"The pitcher stepped on the mound ready to throw, where was he located specifically?",E,C,B,E,0.37057462,1.9e-07,0.99999213,0.0,True,False,True,False,-1.9e-07,1.08e-06,0.61097425,1.9e-07,0.01844982,0.37057462,0.0,0.0,0.0,7.89e-06,0.99999213
c3b7f4196b12714940ac1b9417194df4,Where is a statute found on a platform?,D,A,A,A,6.14e-06,0.99997485,0.0,1.0,False,False,False,False,2.515e-05,0.99997485,1.67e-05,1e-08,6.14e-06,2.26e-06,1.0,0.0,0.0,0.0,0.0
5d03ad171fd661a28da5b6eb79967a6b,If it's not used for hair a round brush is an example of what?,C,D,C,D,1.0,0.0,0.0,0.99999976,True,True,False,True,0.99999976,3e-08,0.0,1.0,0.0,0.0,2.4e-07,0.0,0.0,0.99999976,4e-08
7c95d753943c58757fe6e1ccff8aea14,"His parents thought he was suffering from boredom, but the teen loved to lay in bed and just do what?",C,A,C,E,0.99992514,0.0,0.11918731,1.889e-05,True,False,True,True,1.888e-05,0.0,0.0,0.99992514,1e-08,7.485e-05,1.889e-05,3.28e-06,0.11918731,0.00010868,0.88068183
88d8bfb9dc8e77ef642acbe1a129f3db,"At the picnic she was stuck eating hamburger, she was worried because she forgot her chewables to prevent what?",D,E,D,D,1.0,0.0,1.0,3e-08,False,False,False,True,3e-08,0.0,0.0,0.0,1.0,0.0,1e-08,0.0,1e-08,1.0,3e-08
b1a9b20793b46e46e1beedadbf852f84,"The electrode wouldn't spark, it turned out that the what hadn't been connected?",A,E,A,A,0.9999938,3e-08,0.99780506,0.00192622,False,False,False,True,0.00192619,0.9999938,6.14e-06,0.0,0.0,3e-08,0.99780506,0.00026069,9e-08,7.87e-06,0.00192622
81e016974d33fe383c848b6c819791cd,For what entity should the government work?,A,B,A,B,0.98817748,0.00070178,2.082e-05,0.97066755,True,True,False,True,0.96996577,0.98817748,0.00070178,0.00012195,2.119e-05,0.01097766,2.082e-05,0.97066755,2e-08,2e-08,0.02931162
7cf54544d54818d53e7088c0749a3eca,What must a student in engineering do?,C,E,E,E,4.79e-06,0.99999475,0.0,1.0,False,False,False,False,5.25e-06,3.1e-07,1.1e-07,4.79e-06,1e-08,0.99999475,2e-08,0.0,0.0,0.0,1.0
6acd88b9b5dd15e23bbcc3fd679100a8,"The teacher knew her students understood division, what was she hoping they would learn next?",A,D,A,D,0.99999964,1e-08,0.25692973,0.69840743,True,True,False,True,0.69840742,0.99999964,1.9e-07,0.0,1e-08,7e-08,0.25692973,1.498e-05,1.5e-07,0.69840743,0.0446477
c96a86957a9ab1d8ca0aeeb7f040d87a_1,"There were times where kids wanted to know a definition, so there was a nice big dictionary in the what?",B,E,D,D,0.0,0.0,0.0,4.54e-05,False,False,False,False,4.54e-05,0.0,0.0,0.0,1.0,0.0,1e-08,0.0,0.0,0.99995458,4.54e-05
6a1bf527af9ed0685ac5e2bf0bd76647,Riding a bike for a long time can cause what?,B,C,B,C,1.0,0.0,0.00407014,0.99592955,True,True,False,True,0.99592955,0.0,1.0,0.0,0.0,0.0,1.8e-07,0.00407014,0.99592955,5e-08,1.1e-07
094fe91b20b03c647325fa2ee94470b3,What could happen to a cat other than wanting food?,B,E,B,E,0.9999994,6.5e-07,0.0,0.99999976,True,True,False,True,0.99999911,4e-08,0.9999994,0.0,2e-08,6.5e-07,1e-08,0.0,0.0,0.0,0.99999976
bee2a6eadfaf7a4fa0a214e341ddbe5b,If you turn off the music in a room with no other noise that room would be what?,A,C,A,C,0.99999893,0.0,2.754e-05,0.99997246,True,True,False,True,0.99997246,0.99999893,0.0,0.0,0.0,0.0,2.754e-05,3e-08,0.99997246,0.0,0.0
2f97a77d155cb99092e8a7c055737b03_1,In what country are the most fast food restaurants?,D,C,D,D,0.99979548,0.0,1.0,0.0,False,False,False,True,-0.0,0.00020343,2e-08,0.0,0.99979548,1.07e-06,0.0,0.0,0.0,1.0,0.0
bc268cd19e2c95c78967fd6b9092fb90,"I want to use string to keep something from moving, how should I do it?",A,E,B,E,0.14312864,0.00123831,0.0085764,0.99129653,True,True,False,False,0.99005823,0.14312864,0.82364851,4.801e-05,0.03193632,0.00123831,0.0085764,4.74e-06,2e-08,0.00012234,0.99129653
060cad0d3c007ceb151db9907bfcb214,Where would walk through a central passage to catch an elevator?,D,E,C,E,7.89e-06,2.9e-06,5e-08,0.99994159,True,True,False,False,0.99993869,0.00020342,2.9e-06,0.99978297,7.89e-06,2.9e-06,5.829e-05,0.0,0.0,5e-08,0.99994159
29c2cc0ba85b4afb9c9d29801469a68f,"A potato is kept in the cellar, where is likely to be stored?",D,E,C,E,0.0,2e-08,0.0,1.0,True,True,False,False,0.99999998,0.0,0.0,1.0,0.0,2e-08,0.0,0.0,0.0,0.0,1.0
6cb895ce89995f6be422f7c4167c7638,What do people do when networking?,A,D,A,D,1.0,0.0,0.22215001,0.77537975,True,True,False,True,0.77537975,1.0,0.0,0.0,0.0,1e-08,0.22215001,2.25e-06,6e-08,0.77537975,0.00246786
839f3c37622c1ed5eebc9cd0b9d658e8,Where can you store you spare linens near your socks?,D,C,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,2e-08,0.0,0.0,1.0,1e-08
3957ac6bab96fc9d4f173ada4692d16b,What do people do when they think too quickly?,A,C,A,A,1.0,0.0,0.90464641,0.09534903,False,False,False,True,0.09534903,1.0,0.0,0.0,0.0,0.0,0.90464641,3.37e-06,0.09534903,6e-08,1.09e-06
a4f5e5412f0f8ac9190db1730db07a90,What is someone likely to want as a result of sex?,D,A,D,D,0.99999964,0.0,0.99999952,3.9e-07,False,False,False,True,3.9e-07,0.0,0.0,0.0,0.99999964,3.9e-07,3.9e-07,0.0,0.0,0.99999952,1.1e-07
cb5b39878be0e05a3ffe783801adbc3b,What might someone do after they finish creating art?,B,D,B,D,0.98831894,0.00070188,1e-08,0.99999213,True,True,False,True,0.99929025,1e-08,0.98831894,0.0,0.00070188,0.01097923,3e-08,1e-08,0.0,0.99999213,7.89e-06
985a4f1a3f31f1ba6654f4fc48f504df,To get clean clothes you to what to them?,D,E,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5d687fe9c95436ce84230c996d34382d,"The person tried to reduce his weight with a shrink ray, but he got it backwards and only did what?",C,B,B,B,1.68e-06,0.95165073,2e-08,0.99471728,False,False,False,False,0.04306655,0.0473799,0.95165073,1.68e-06,4.32e-05,0.00067584,0.0052198,0.99471728,2e-08,4.76e-06,5.799e-05
af11faa29097b71141fe192ad019d1dd,"Christine couldn't be having a baby at her age, she thought to herself. What was Christine?",A,E,C,E,0.00192645,0.00012315,3.1e-07,0.99999964,True,True,False,False,0.99987649,0.00192645,1.37e-06,0.99792732,2.14e-05,0.00012315,3.1e-07,0.0,0.0,0.0,0.99999964
07fd8b0aed06406fedb137d11b07a890,Joe plays a percussion instrument in something.  What might be play in?,D,E,C,C,0.0,0.0,7e-08,5e-07,False,False,False,False,5e-07,0.0,0.0,1.0,0.0,0.0,1.76e-06,7e-08,0.99999762,7e-08,5e-07
7044d82a456d0fa6f0210abb03cbf2c4,"If I'm playing ball, I'm mostly trying to do what?",C,D,C,D,1.0,0.0,0.0,1.0,True,True,False,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
e53ba4c7d2a818bdb6001e6924bc8896,What do the terms need to be in order to compete against someone?,B,A,B,B,0.99999988,5e-08,0.99965977,0.00033535,False,False,False,True,0.0003353,5e-08,0.99999988,0.0,0.0,9e-08,0.00033535,0.99965977,7e-08,3e-08,4.78e-06
ecbc1ab06ad1ed6c53e5293d7a90ebd3,"If you wanted to show off silk, what item could it be on?",D,E,C,E,3.536e-05,1.37e-06,1e-08,0.99999988,True,True,False,False,0.99999851,1e-08,3.9e-07,0.99996281,3.536e-05,1.37e-06,1.1e-07,0.0,0.0,1e-08,0.99999988
9a356ff463c042d04ba45bfd627bac20,Where is known to be a wealth of information?,D,C,D,D,1.0,0.0,0.99999988,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,3e-08,0.0,0.0,0.0,0.99999988,9e-08
0a5c069836784c3d574828d85a20a074,"I saw the receptionist carelessly toss my resume into the drawer, where did I want it to end up?",D,B,A,A,0.0,0.0,2.24e-06,0.01098662,False,False,False,False,0.01098662,1.0,0.0,0.0,0.0,0.0,0.98898391,0.01098662,1e-08,2.24e-06,2.723e-05
f996430ce208606452868fd2e739d409,What will happen if you inject water into yourself?,B,E,E,E,0.29380718,0.62198977,0.0,1.0,False,False,False,False,0.37801023,0.08417717,0.29380718,2.98e-06,2.199e-05,0.62198977,2e-08,0.0,0.0,0.0,1.0
26c854d933d2115e7636fdcde57eb463,Athletes soak in hot tubs to relieve what after playing baseball?,E,B,C,E,0.0,0.0,0.99999988,0.0,True,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1e-07,1e-08,0.99999988
83c25b9a5db5f9b3fd1ff6c7453d23d0,What does a gambler do that causes him or her to be unhappy?,C,D,C,C,1.0,0.0,0.99998987,1.013e-05,False,False,False,True,1.013e-05,0.0,0.0,1.0,0.0,0.0,2e-08,0.0,0.99998987,1.013e-05,0.0
a0d02fc32878efdf0b0d420972943492,"There's one obvious reason to eat vegetables, they're plain what you?",B,D,B,D,1.0,0.0,0.0,0.99999356,True,True,False,True,0.99999356,1e-08,1.0,0.0,0.0,1e-08,1.9e-07,0.0,0.0,0.99999356,6.14e-06
73fbd2caac2c3786ca810adfe7030273,"John was a bit think in the head, but he knew that he never saw the lady before.  They were what?",C,D,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6c515b068b4d3aa88a5382224d9b866d,Where would you hear a violin along side many string and wind instruments?,C,D,C,C,0.99999988,0.0,0.99999905,2e-08,False,False,False,True,1e-08,0.0,9e-08,0.99999988,0.0,1e-08,0.0,1.1e-07,0.99999905,2e-08,8.3e-07
0af371b94fb414860b13eea6009ccc31,What is the sun ultimately responsible for?,D,C,D,D,0.99999976,0.0,0.99982861,2.9e-06,False,False,False,True,2.9e-06,3e-08,0.0,0.0,0.99999976,1.9e-07,1.013e-05,1e-08,2.9e-06,0.99982861,0.00015843
38e61d4be0da46b3cbbd76dc20bce677,Mandy lived in a train station.  She longed to see distant places. Where might she imagine going?,D,A,D,D,0.99998987,0.0,0.999089,2e-08,False,False,False,True,2e-08,0.0,0.0,0.0,0.99998987,1.013e-05,2e-08,0.0,0.0,0.999089,0.00091105
cebc07bd5080cc72862cb333b10d782d,"Joe is a  squirrel, which is an animal. He probably lives in what sort of place.",C,B,C,B,0.92414181,0.07585817,2.144e-05,0.99997854,True,True,False,False,0.92412037,4e-08,0.07585817,0.92414181,3e-08,0.0,4e-08,0.99997854,2.144e-05,0.0,0.0
de0386024f32cdf277a785a851b97544,Where could a personal ficus live?,C,A,C,C,0.99995446,2e-08,0.98898612,7.8e-06,False,False,False,True,7.78e-06,2e-08,5e-08,0.99995446,4.54e-05,4e-08,7.8e-06,2.87e-06,0.98898612,0.01098664,1.652e-05
9b62cd7f89716f393239e6c6ff3e11d5,"The shark actually counted as evidence, so where did the legal team bring it?",A,C,A,C,1.0,0.0,0.00055278,0.99944455,True,True,False,True,0.99944455,1.0,0.0,0.0,0.0,0.0,0.00055278,2.26e-06,0.99944455,2e-08,3.1e-07
8b25332de2894ab38784235838d38cec,"If the president wanted to ban snakes, where would he issue such a decree?",E,D,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
dd4a811d18549f1ae1954cf938b28536,"They were searching for rocks, so they missed the birds overhead as they stared at the what?",A,E,A,A,0.99956948,0.0,0.99999106,4.79e-06,False,False,False,True,4.78e-06,0.99956948,2e-08,0.0,1e-08,0.0,0.99999106,6.5e-07,0.0,2.9e-06,4.79e-06
e2ff952c17faf1c56a970502630d4c86,"Her son scraped his knee, she fetched a bottle of peroxide from the what?",E,B,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3a6140e475cbbd3ee1da5ba9a6953597_1,Where would you expect to find a dictionary along side other writings you can borrow?,E,D,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
e75e0c11e2d5a7b634455a1b4b76856c,What would be necessary for getting in shape?,B,E,B,B,0.99997819,1.67e-05,0.87796299,0.0561263,False,False,False,True,0.0561096,2.9e-06,0.99997819,5e-08,2.26e-06,1.67e-05,0.0561263,0.87796299,3.104e-05,0.00975329,0.0561263
3b9ccdcb1c932c46a38e040d3e6c7f5b,A statue that shoots liquid is called a what?,A,E,A,A,0.99999857,2.4e-07,0.99681276,0.00317264,False,False,False,True,0.0031724,0.99999857,2e-08,0.0,2e-08,2.4e-07,0.99681276,1.21e-06,3e-08,1.297e-05,0.00317264
6a29b657b29e1506284d8328dffbbd21,If you have a child who gets in trouble for being hyperactive you may need to teach them how to what down?,B,A,B,B,0.99998975,7e-08,0.99882764,0.00091081,False,False,False,True,0.00091074,7e-08,0.99998975,1.013e-05,0.0,0.0,0.00091081,0.99882764,0.00026095,6.5e-07,3e-08
96cb628fb7ed2f53245598f707ed2b80,John loved to paint houses.  How did he usually do it?,B,A,B,B,1.0,0.0,0.99999988,7e-08,False,False,False,True,7e-08,0.0,1.0,0.0,0.0,0.0,7e-08,0.99999988,0.0,0.0,0.0
bd4e80fa6642a76c064d0bc924411fb0,When you wipe you feet on the door mat and walk through the door where do you enter?,C,D,D,D,0.0,1.0,0.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
05490e6c191fbc3c2fe0033ed0bd8aa0,What can you use to store a book while traveling?,D,B,D,D,0.9998764,0.00012339,0.99999595,2.9e-06,False,False,False,True,-0.00012049,4e-08,0.00012339,2e-08,0.9998764,1e-07,8.3e-07,2.9e-06,3e-08,0.99999595,2.4e-07
6abd34442438509b4a00c69d6fd24764,Where would you find gazelle under a G?,E,D,D,D,3.1e-07,0.9999994,0.0,1.0,False,False,False,False,6e-07,0.0,0.0,1e-08,0.9999994,3.1e-07,0.0,0.0,0.0,1.0,0.0
e58eb0ec4197c29e961a7bdd4d67de4e,"Competing can lead to great highs, and also great lows when suffering what?",D,B,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
597d2a1c9df7962218d8b807df1f8212,What blocks sunshine?,E,C,E,E,1.0,0.0,0.99883038,0.00116951,False,False,False,True,0.00116951,0.0,0.0,0.0,0.0,1.0,1e-08,0.0,0.00116951,5e-08,0.99883038
68f6ac445cc008d93f931b999b44b0ba,When you feel too much heat in your home you can turn on what?,E,C,E,E,0.99998331,0.0,1.0,0.0,False,False,False,True,-0.0,0.0,1.67e-05,0.0,2e-08,0.99998331,0.0,0.0,0.0,0.0,1.0
aa4c5d2d348796b8d7fa324f27f4c34f,Where would you store a pillow case that is not in use?,D,E,D,E,1.0,0.0,1.67e-05,0.99998331,True,True,False,True,0.99998331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.67e-05,0.99998331
7400e9c4a2c8e600a0f7e2d162a07837,"If the kitten was going to grow up to be a mouser like it's mother, where should it spend most of it's time?",D,C,B,C,0.00116747,6.5e-07,7e-08,0.99997604,True,True,False,False,0.99997539,0.00149906,0.99708468,6.5e-07,0.00116747,0.00020288,2.144e-05,9e-08,0.99997604,7e-08,2.26e-06
fad197409a977126c9587eccd240ceea,Where is that man buying silk from?,C,E,C,C,1.0,1e-08,0.99849606,0.00150118,False,False,False,True,0.00150117,0.0,0.0,1.0,0.0,1e-08,2.26e-06,5e-08,0.99849606,5e-07,0.00150118
f09038444aeb1a048f04dedd5b97b769,Where is a teacher likely to keep her clavichord?,D,C,D,D,0.99981347,1.4e-07,0.78711721,0.06461051,False,False,False,True,0.06461036,3.9e-07,0.00015843,1.4e-07,0.99981347,2.753e-05,0.10652472,0.03051984,0.06461051,0.78711721,0.01122763
0aa23ad1ba9f28bc3e0185237a7ce1cc,Where are you if your bieifcase is going through an x-ray machine?,C,D,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
06be29539ad3e1fbd7b53b05243f4bd7,"They were kissing each other good bye, they had no worries because their relationship had a strong foundation of what?",B,E,B,B,1.0,0.0,1.0,4e-08,False,False,False,True,4e-08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4e-08
